Time,hour,Energy_safe,P,Mainland_cost_safe,,TPAT,Price estimated,Real-Price,,Load shift potential 
,,86.13263702,,0.290144712,,,,,,
,,89.16368103,,0.295863271,,,,,,
,,87.96455383,,0.292295486,,,,,,
,,91.70705414,,0.305608928,,,,,,
,,93.45763397,,0.314041108,,,,,,
,,91.42716217,,0.305872977,,,,,,
,,91.18807983,,0.307862401,,,,,,
,,92.40444946,,0.312072486,,,,,,
,,91.86876678,,0.309345037,,,,,,
,,94.7148819,,0.31742239,,,,,,
,,90.60935211,,0.309123248,,,,,,
,,91.78466797,,0.312641263,,,,,,
,,91.25556946,,0.310699135,,,,,,
,,90.99304199,,0.311407208,,,,,,
,,92.32769012,,0.317498475,,,,,,
,,93.78807831,,0.324707568,,,,,,
,,90.40753937,,0.316555083,,,,,,
,,92.31375122,,0.323852897,,,,,,
,,89.33838654,,0.318669379,,,,,,
,,87.39348602,,0.315106928,,,,,,
,,89.91130829,,0.319790214,,,,,,
,,91.88536072,,0.327386767,,,,,,
,,91.62490845,,0.332116991,,,,,,
,,103.8925781,,0.366975069,,,,,,
,,124.955101,,0.424695671,,,,,,
,,138.1829834,,0.465336561,,,,,,
,,139.3129425,,0.474640578,,,,,,
,,134.7281342,,0.477549076,,,,,,
,,141.1388397,,0.50169009,,,,,,
,,142.854248,,0.507961631,,,,,,
,,139.7385864,,0.508860409,,,,,,
,,138.3468018,,0.508852899,,,,,,
,,139.8140564,,0.497529835,,,,,,
,,142.9102936,,0.453700036,,,,,,
,,144.9120331,,0.479885101,,,,,,
,,146.5656586,,0.478361398,,,,,,
,,147.1168823,,0.488439649,,,,,,
,,145.6450348,,0.501732826,,,,,,
,,144.5467224,,0.490241885,,,,,,
,,144.5673218,,0.496449232,,,,,,
,,149.0816956,,0.499602318,,,,,,
,,159.0441895,,0.518335104,,,,,,
,,153.7909393,,0.505986333,,,,,,
,,154.1461487,,0.506943345,,,,,,
,,155.7477875,,0.511961102,,,,,,
,,155.7383118,,0.509927452,,,,,,
,,156.8646393,,0.51803726,,,,,,
,,154.8643646,,0.509734333,,,,,,
,,157.2904663,,0.518836319,,,,,,
,,160.7397919,,0.524733067,,,,,,
,,153.6500702,,0.511380672,,,,,,
,,167.9487457,,0.549715698,,,,,,
,,181.8212738,,0.580820322,,,,,,
,,188.4145813,,0.59970206,,,,,,
,,209.5015411,,0.655556798,,,,,,
,,216.8227234,,0.68361789,,,,,,
,,241.7648621,,0.74407202,,,,,,
,,253.8912354,,0.775646806,,,,,,
,,265.6833496,,0.800972342,,,,,,
,,266.1319275,,0.805841982,,,,,,
,,274.4403076,,0.838306427,,,,,,
,,272.3671265,,0.822650909,,,,,,
,,273.119873,,0.846272886,,,,,,
,,277.9300842,,0.855507493,,,,,,
,,283.1659851,,0.878094554,,,,,,
,,274.0364075,,0.861888945,,,,,,
,,262.009491,,0.96718961,,,,,,
,,270.388092,,1.659027457,,,,,,
,,281.8709717,,1.935967088,,,,,,
,,234.7048798,,1.969125509,,,,,,
,,217.3022614,,2.044769049,,,,,,
,,225.8706818,,2.294534206,,,,,,
,,226.0969849,,2.37082243,,,,,,
,,222.0657349,,2.408139944,,,,,,
,,193.3906097,,2.343633652,,,,,,
,,167.2778778,,2.238699913,,,,,,
,,151.425293,,2.15897727,,,,,,
,,137.4682465,,2.08471489,,,,,,
,,133.5758972,,2.032478094,,,,,,
,,146.2262115,,1.775644302,,,,,,
,,137.4319,,1.646381259,,,,,,
,,125.5272522,,1.558662653,,,,,,
,,122.2841187,,1.488506556,,,,,,
,,117.0725174,,1.437250853,,,,,,
,,130.8076935,,1.380953789,,,,,,
,,154.467804,,1.307653427,,,,,,
,,175.252655,,1.319525599,,,,,,
,,158.7382965,,1.2291013,,,,,,
,,154.5462036,,1.225380301,,,,,,
,,154.7648621,,1.238341451,,,,,,
,,150.0218811,,1.230659008,,,,,,
,,179.0988007,,1.337736368,,,,,,
,,187.5881958,,1.304705024,,,,,,
,,203.7532501,,1.332085729,,,,,,
,,212.9161835,,1.363415956,,,,,,
,,230.7129822,,1.408962965,,,,,,
,,245.7790222,,1.517871737,,,,,,
,,234.3552704,,1.514715433,,,,,,
,,239.4582367,,1.542572021,,,,,,
,,241.2302551,,1.611453295,,,,,,
,,243.8219604,,1.686084509,,,,,,
,,243.4339752,,1.842522383,,,,,,
,,233.0712433,,1.81820941,,,,,,
,,245.2431183,,2.026504755,,,,,,
,,252.3715057,,2.305454731,,,,,,
,,244.8657074,,2.361144304,,,,,,
,,235.6316071,,2.393564463,,,,,,
,,232.9742889,,2.19826889,,,,,,
,,223.7873383,,1.953295827,,,,,,
,,225.6207733,,1.744570136,,,,,,
,,218.4171906,,1.609307528,,,,,,
,,211.4309387,,1.377643824,,,,,,
,,212.0175171,,1.239613414,,,,,,
,,212.2267761,,1.216919661,,,,,,
,,210.8083801,,1.25401783,,,,,,
,,201.7152557,,1.406299353,,,,,,
,,207.6459198,,1.504071116,,,,,,
,,199.3117218,,1.601515293,,,,,,
,,195.4708557,,1.677387357,,,,,,
,,189.5784454,,1.738820553,,,,,,
,,172.7495575,,1.662835598,,,,,,
,,163.2594299,,1.494888902,,,,,,
,,126.9601364,,1.302121043,,,,,,
,,146.144043,,1.383863568,,,,,,
,,164.1228485,,1.463081241,,,,,,
,,168.5678864,,1.591282606,,,,,,
,,177.8192139,,1.539888978,,,,,,
,,167.7680511,,0.950994253,,,,,,
,,128.2099152,,0.626386881,,,,,,
,,158.0745392,,0.558512568,,,,,,
,,131.7142639,,0.454337269,,,,,,
,,149.0835266,,0.486202896,,,,,,
,,144.0710449,,0.465454072,,,,,,
,,154.1156158,,0.508510232,,,,,,
,,152.3362732,,0.51397121,,,,,,
,,150.6260223,,0.511073828,,,,,,
,,153.8323212,,0.522714615,,,,,,
,,149.3835754,,0.495577604,,,,,,
,,150.597229,,0.495507032,,,,,,
,,155.2396088,,0.492606848,,,,,,
,,155.4762878,,0.492105514,,,,,,
,,157.0166016,,0.490162909,,,,,,
,,162.6268768,,0.51142019,,,,,,
,,162.869278,,0.517971635,,,,,,
,,168.0839996,,0.523789048,,,,,,
,,164.7294617,,0.515427053,,,,,,
,,175.0588684,,0.54905808,,,,,,
,,181.6658325,,0.574139297,,,,,,
,,178.7422638,,0.562602699,,,,,,
,,190.3066559,,0.605012417,,,,,,
,,190.289566,,0.618029058,,,,,,
,,202.9394531,,0.678459346,,,,,,
,,225.9896088,,0.737944901,,,,,,
,,240.687439,,0.788636386,,,,,,
,,254.9310455,,0.806790829,,,,,,
,,262.1810608,,0.841176093,,,,,,
,,266.078186,,0.842838287,,,,,,
,,260.5909424,,0.860881984,,,,,,
,,260.2093506,,0.839510918,,,,,,
,,259.3948975,,0.873233795,,,,,,
,,262.5481567,,0.858069241,,,,,,
,,251.2168579,,0.863323033,,,,,,
,,241.699173,,0.936317384,,,,,,
,,242.149231,,1.540629268,,,,,,
,,259.1280518,,1.747609854,,,,,,
,,232.5317841,,1.940256119,,,,,,
,,211.4126129,,1.926943183,,,,,,
,,215.3410492,,2.190117836,,,,,,
,,197.7325439,,2.284949064,,,,,,
,,210.769104,,2.380254984,,,,,,
,,183.0507965,,2.298768759,,,,,,
,,164.447525,,2.219232082,,,,,,
,,146.3283539,,2.146493435,,,,,,
,,126.975296,,2.108994484,,,,,,
,,112.6072159,,2.038243294,,,,,,
,,135.4906616,,1.732284069,,,,,,
,,133.1837006,,1.640131354,,,,,,
,,135.3043823,,1.566820979,,,,,,
,,140.0680237,,1.52384913,,,,,,
,,145.4180298,,1.513899684,,,,,,
,,154.4084015,,1.444126725,,,,,,
,,172.1729431,,1.414485574,,,,,,
,,184.4178314,,1.386772156,,,,,,
,,173.9102325,,1.299425244,,,,,,
,,174.8000336,,1.299654484,,,,,,
,,159.1790161,,1.272222996,,,,,,
,,154.5901184,,1.263476968,,,,,,
,,180.4047699,,1.359655142,,,,,,
,,203.2684937,,1.339772224,,,,,,
,,222.3526459,,1.391012311,,,,,,
,,232.245697,,1.395877004,,,,,,
,,208.6002502,,1.330055714,,,,,,
,,215.3778992,,1.408093095,,,,,,
,,230.7107086,,1.549182534,,,,,,
,,242.396759,,1.5833956,,,,,,
,,229.7815552,,1.551790357,,,,,,
,,236.5094604,,1.622854471,,,,,,
,,240.8035126,,1.827772379,,,,,,
,,240.3819275,,1.807982802,,,,,,
,,244.7685242,,1.960468888,,,,,,
,,260.4033203,,2.291491747,,,,,,
,,242.1998138,,2.352025032,,,,,,
,,235.1203766,,2.385408878,,,,,,
,,229.1076355,,2.190001965,,,,,,
,,221.2189178,,1.997649908,,,,,,
,,219.6383057,,1.723786354,,,,,,
,,222.9082489,,1.629291058,,,,,,
,,212.7257385,,1.337081432,,,,,,
,,202.9837036,,1.178910971,,,,,,
,,205.234375,,1.168339014,,,,,,
,,204.960907,,1.245542884,,,,,,
,,186.3656311,,1.294296741,,,,,,
,,201.4766235,,1.47475791,,,,,,
,,198.2618408,,1.555149555,,,,,,
,,193.8157654,,1.670722961,,,,,,
,,184.694809,,1.646564245,,,,,,
,,164.2399292,,1.584389329,,,,,,
,,156.8091125,,1.475972056,,,,,,
,,139.7097473,,1.318616271,,,,,,
,,151.813385,,1.404342532,,,,,,
,,156.6903076,,1.454322934,,,,,,
,,153.7684479,,1.550779223,,,,,,
,,157.7989502,,1.437870741,,,,,,
,,153.9147186,,0.957184434,,,,,,
,,114.9349442,,0.563642621,,,,,,
,,141.0738983,,0.486278236,,,,,,
,,120.5340347,,0.404360712,,,,,,
,,143.2650604,,0.454755396,,,,,,
,,137.6756439,,0.441906959,,,,,,
,,147.6672211,,0.485839158,,,,,,
,,144.1903992,,0.484571517,,,,,,
,,141.3933716,,0.476455212,,,,,,
,,142.7384796,,0.484125972,,,,,,
,,142.2520142,,0.464309573,,,,,,
,,143.5499725,,0.463861167,,,,,,
,,145.2635193,,0.451601088,,,,,,
,,147.5866547,,0.464077145,,,,,,
,,148.5254211,,0.460939348,,,,,,
,,148.7443237,,0.47302562,,,,,,
,,153.2975616,,0.48691678,,,,,,
,,156.4932709,,0.486931056,,,,,,
,,165.0280304,,0.510321677,,,,,,
,,167.9031525,,0.514580309,,,,,,
,,161.7821655,,0.51164943,,,,,,
,,182.8917999,,0.5571962,,,,,,
,,185.8070679,,0.588351429,,,,,,
,,198.2966003,,0.621875525,,,,,,
,,212.3336182,,0.698619485,,,,,,
,,231.5855255,,0.743605137,,,,,,
,,245.2687225,,0.800922811,,,,,,
,,261.3596802,,0.818803847,,,,,,
,,261.7277222,,0.840512633,,,,,,
,,267.3455505,,0.847666085,,,,,,
,,265.111145,,0.861253679,,,,,,
,,270.3962097,,0.866976321,,,,,,
,,268.6656189,,0.883056462,,,,,,
,,266.9414673,,0.864346743,,,,,,
,,261.368866,,0.877271593,,,,,,
,,265.5022583,,0.963418663,,,,,,
,,278.1330872,,1.673199773,,,,,,
,,291.4961853,,1.901409268,,,,,,
,,238.8339844,,1.934049726,,,,,,
,,201.8995056,,1.930074692,,,,,,
,,196.5213928,,2.204511881,,,,,,
,,193.315979,,2.248416424,,,,,,
,,209.818222,,2.369054317,,,,,,
,,175.6387939,,2.252010822,,,,,,
,,177.2791138,,2.266687393,,,,,,
,,158.8054199,,2.149543524,,,,,,
,,147.0494995,,2.174474001,,,,,,
,,142.9450531,,2.104870319,,,,,,
,,152.9143219,,1.806411862,,,,,,
,,154.4177246,,1.722898245,,,,,,
,,143.6972046,,1.617607355,,,,,,
,,132.9028015,,1.558684349,,,,,,
,,120.9973221,,1.486676693,,,,,,
,,101.2782745,,1.375763655,,,,,,
,,93.62433624,,1.230836868,,,,,,
,,112.2472687,,1.173928738,,,,,,
,,106.2437515,,1.123677254,,,,,,
,,114.5556641,,1.090273023,,,,,,
,,101.1943283,,1.075641155,,,,,,
,,81.371315,,1.051375747,,,,,,
,,86.55762482,,1.059493184,,,,,,
,,90.36705017,,1.019766212,,,,,,
,,114.5033875,,1.036166906,,,,,,
,,151.0176239,,1.097919226,,,,,,
,,176.1668549,,1.209286809,,,,,,
,,224.4755554,,1.417601109,,,,,,
,,241.688324,,1.555552602,,,,,,
,,238.1881561,,1.569478989,,,,,,
,,235.6467285,,1.613419414,,,,,,
,,246.2481232,,1.754998088,,,,,,
,,237.882309,,1.826738954,,,,,,
,,234.4026489,,1.833351612,,,,,,
,,237.4978943,,1.980394721,,,,,,
,,240.072998,,2.276587486,,,,,,
,,239.0262604,,2.385041714,,,,,,
,,240.6167908,,2.453289032,,,,,,
,,236.5110626,,2.254997253,,,,,,
,,227.1809692,,1.96848309,,,,,,
,,225.8669891,,1.739590526,,,,,,
,,223.9387665,,1.621155739,,,,,,
,,217.3551483,,1.331493855,,,,,,
,,215.9623718,,1.218852639,,,,,,
,,225.9954071,,1.235263348,,,,,,
,,220.4834442,,1.306739211,,,,,,
,,203.9893799,,1.362501621,,,,,,
,,208.6404114,,1.50145483,,,,,,
,,200.4493103,,1.595591903,,,,,,
,,197.6880493,,1.661800146,,,,,,
,,188.6418762,,1.693653226,,,,,,
,,169.7509155,,1.602385044,,,,,,
,,155.0874939,,1.444113374,,,,,,
,,129.7966309,,1.284943461,,,,,,
,,128.5718842,,1.356671453,,,,,,
,,146.7333069,,1.436751842,,,,,,
,,154.8667297,,1.554122686,,,,,,
,,165.2273254,,1.500317097,,,,,,
,,160.4604034,,0.835223913,,,,,,
,,124.5020599,,0.56785053,,,,,,
,,151.5445099,,0.521097898,,,,,,
,,128.577301,,0.437445194,,,,,,
,,147.7459412,,0.478315949,,,,,,
,,142.0567017,,0.458700269,,,,,,
,,153.6854401,,0.502812564,,,,,,
,,150.6898193,,0.499180377,,,,,,
,,147.9673157,,0.494712532,,,,,,
,,147.193985,,0.499130845,,,,,,
,,148.6906128,,0.489980608,,,,,,
,,145.2902374,,0.47905767,,,,,,
,,148.7361298,,0.474453479,,,,,,
,,148.7432251,,0.474661857,,,,,,
,,154.2446289,,0.480251759,,,,,,
,,154.4249268,,0.480420858,,,,,,
,,160.6083221,,0.49279663,,,,,,
,,168.7419434,,0.507138312,,,,,,
,,161.693222,,0.485005975,,,,,,
,,176.3413849,,0.534178972,,,,,,
,,184.0170898,,0.553861618,,,,,,
,,175.5871735,,0.530553818,,,,,,
,,204.4281006,,0.62038213,,,,,,
,,211.6813965,,0.65376395,,,,,,
,,209.7770538,,0.677177012,,,,,,
,,241.7306061,,0.766118705,,,,,,
,,248.1765442,,0.792891204,,,,,,
,,259.4371033,,0.80848825,,,,,,
,,266.321228,,0.838670492,,,,,,
,,262.4076843,,0.826895475,,,,,,
,,269.234375,,0.865483522,,,,,,
,,268.7813721,,0.846319854,,,,,,
,,258.1804504,,0.854513943,,,,,,
,,264.7975769,,0.856850743,,,,,,
,,261.7946777,,0.869835734,,,,,,
,,254.6147461,,0.95177418,,,,,,
,,241.4591827,,1.52087009,,,,,,
,,218.8847351,,1.563521266,,,,,,
,,199.5583649,,1.833783746,,,,,,
,,173.5930786,,1.775777102,,,,,,
,,185.6009216,,2.046257734,,,,,,
,,183.4689026,,2.154140472,,,,,,
,,180.0166626,,2.215388775,,,,,,
,,166.8269043,,2.239648104,,,,,,
,,167.4550323,,2.227664948,,,,,,
,,163.7869415,,2.187636614,,,,,,
,,165.3036194,,2.236562252,,,,,,
,,164.4938812,,2.193760872,,,,,,
,,152.9303741,,1.818274379,,,,,,
,,125.0353546,,1.694579244,,,,,,
,,100.9321976,,1.524081349,,,,,,
,,106.8549271,,1.493667841,,,,,,
,,135.0566864,,1.477639437,,,,,,
,,125.0581512,,1.362489939,,,,,,
,,136.3451385,,1.279140711,,,,,,
,,164.9438629,,1.320416451,,,,,,
,,159.8804474,,1.267578602,,,,,,
,,172.5581665,,1.262395024,,,,,,
,,162.9771729,,1.224668145,,,,,,
,,157.1369781,,1.254832387,,,,,,
,,178.2817078,,1.310313702,,,,,,
,,198.8389282,,1.328291774,,,,,,
,,226.9105682,,1.401884079,,,,,,
,,222.7431335,,1.368356228,,,,,,
,,233.5907288,,1.403889298,,,,,,
,,242.161026,,1.49847436,,,,,,
,,257.5561218,,1.605068088,,,,,,
,,257.78479,,1.617475033,,,,,,
,,255.844635,,1.644980192,,,,,,
,,246.8807068,,1.711976051,,,,,,
,,240.6120148,,1.834398627,,,,,,
,,249.5398865,,1.908329964,,,,,,
,,239.572937,,2.006108046,,,,,,
,,247.4958191,,2.243940592,,,,,,
,,245.6901703,,2.421907663,,,,,,
,,241.6071167,,2.419843674,,,,,,
,,226.922226,,2.209388971,,,,,,
,,216.4897919,,1.954115987,,,,,,
,,215.1076202,,1.722768188,,,,,,
,,213.1200104,,1.616559744,,,,,,
,,210.9375305,,1.340778828,,,,,,
,,205.8959656,,1.164941549,,,,,,
,,201.2213898,,1.117136359,,,,,,
,,200.2978516,,1.143904328,,,,,,
,,188.7520599,,1.218293428,,,,,,
,,195.9319763,,1.376111984,,,,,,
,,184.5695801,,1.459466338,,,,,,
,,177.5165253,,1.559705138,,,,,,
,,169.8916626,,1.582364559,,,,,,
,,153.8802795,,1.51683712,,,,,,
,,149.0631104,,1.401961565,,,,,,
,,115.8172073,,1.232152343,,,,,,
,,149.5760345,,1.386628866,,,,,,
,,161.3335419,,1.471625447,,,,,,
,,148.1921997,,1.476073384,,,,,,
,,147.9111023,,1.46180141,,,,,,
,,118.2005463,,0.576978028,,,,,,
,,138.5980377,,0.485232234,,,,,,
,,119.3306885,,0.394185305,,,,,,
,,135.3492126,,0.429959506,,,,,,
,,134.7322235,,0.426524639,,,,,,
,,141.7502136,,0.463849843,,,,,,
,,141.9953766,,0.465275764,,,,,,
,,139.159668,,0.461129904,,,,,,
,,142.0158081,,0.470713705,,,,,,
,,141.395462,,0.464685142,,,,,,
,,143.1341095,,0.46198985,,,,,,
,,146.1208649,,0.463170797,,,,,,
,,149.5426331,,0.458597541,,,,,,
,,148.1582184,,0.450530738,,,,,,
,,150.0876465,,0.451635391,,,,,,
,,155.226181,,0.468923062,,,,,,
,,159.0215302,,0.473907709,,,,,,
,,155.7778473,,0.46097666,,,,,,
,,173.0939941,,0.506566048,,,,,,
,,177.0105133,,0.524178505,,,,,,
,,166.8260651,,0.498556674,,,,,,
,,200.4982452,,0.597631931,,,,,,
,,215.2785645,,0.643565357,,,,,,
,,212.6478119,,0.651866794,,,,,,
,,227.0618591,,0.716439009,,,,,,
,,237.4979095,,0.757569075,,,,,,
,,234.43013,,0.753742635,,,,,,
,,252.7114868,,0.81562233,,,,,,
,,263.240448,,0.818353355,,,,,,
,,259.6557617,,0.834378242,,,,,,
,,263.3644409,,0.835587025,,,,,,
,,258.7564697,,0.846916616,,,,,,
,,264.6319275,,0.850485682,,,,,,
,,267.2207336,,0.884810328,,,,,,
,,264.2231445,,0.950174153,,,,,,
,,262.8286133,,1.564000368,,,,,,
,,268.2599792,,1.751571417,,,,,,
,,237.7154541,,1.942229748,,,,,,
,,231.4694824,,2.013211012,,,,,,
,,230.7454834,,2.293878794,,,,,,
,,228.4937592,,2.429219961,,,,,,
,,229.2908936,,2.518972635,,,,,,
,,228.4394226,,2.561665773,,,,,,
,,225.2518616,,2.506138325,,,,,,
,,213.2484894,,2.420334578,,,,,,
,,189.7432861,,2.388530254,,,,,,
,,180.3278351,,2.309972048,,,,,,
,,177.4872589,,1.937335491,,,,,,
,,182.8703613,,1.843511105,,,,,,
,,198.7957153,,1.80164063,,,,,,
,,198.8475189,,1.737094641,,,,,,
,,194.2110901,,1.709424973,,,,,,
,,191.95224,,1.645556688,,,,,,
,,188.3569641,,1.56140697,,,,,,
,,190.326889,,1.500200033,,,,,,
,,171.0937653,,1.362751961,,,,,,
,,166.8795166,,1.319761753,,,,,,
,,169.3121796,,1.297718763,,,,,,
,,186.8379974,,1.320774674,,,,,,
,,213.6181335,,1.397997737,,,,,,
,,207.3987122,,1.32651484,,,,,,
,,217.7387085,,1.363302112,,,,,,
,,209.1387787,,1.304825902,,,,,,
,,227.4884949,,1.361919045,,,,,,
,,238.5024872,,1.488335371,,,,,,
,,231.8406982,,1.512720466,,,,,,
,,239.0203857,,1.57605195,,,,,,
,,240.4688416,,1.630031109,,,,,,
,,246.5895691,,1.736667395,,,,,,
,,252.4444733,,1.864046335,,,,,,
,,252.8067932,,1.881106973,,,,,,
,,245.5421448,,1.989174128,,,,,,
,,245.1285706,,2.189863682,,,,,,
,,245.9132996,,2.402274847,,,,,,
,,246.0631714,,2.463526487,,,,,,
,,258.7312927,,2.405893087,,,,,,
,,256.8510742,,2.134633303,,,,,,
,,238.4504242,,1.850548625,,,,,,
,,232.1802063,,1.731339335,,,,,,
,,212.5738678,,1.364277363,,,,,,
,,206.6759186,,1.256358385,,,,,,
,,215.8873596,,1.201195717,,,,,,
,,200.4095764,,1.188736558,,,,,,
,,189.2758942,,1.241893053,,,,,,
,,192.1214905,,1.28199029,,,,,,
,,184.5314941,,1.414875507,,,,,,
,,193.9244995,,1.571188211,,,,,,
,,172.0097504,,1.554190516,,,,,,
,,142.2548218,,1.423008084,,,,,,
,,114.9345779,,1.283070922,,,,,,
,,75.53382111,,1.134184241,,,,,,
,,65.38933563,,1.103700638,,,,,,
,,55.55325317,,1.045969725,,,,,,
,,54.19699478,,1.089560866,,,,,,
,,72.72463989,,1.01644659,,,,,,
,,72.67304993,,0.578951538,,,,,,
,,71.82349396,,0.326586694,,,,,,
,,93.21555328,,0.281903952,,,,,,
,,66.32865143,,0.213839322,,,,,,
,,181.1981201,,0.646420956,,,,,,
,,125.6288986,,0.420618951,,,,,,
,,93.2824707,,0.34694016,,,,,,
,,92.95265961,,0.342312396,,,,,,
,,81.26712036,,0.264765412,,,,,,
,,83.94152069,,0.27834025,,,,,,
,,87.85541534,,0.275516927,,,,,,
,,84.79964447,,0.265421659,,,,,,
,,85.48900604,,0.261408538,,,,,,
,,86.68740845,,0.263060957,,,,,,
,,86.52207184,,0.257357329,,,,,,
,,87.91524506,,0.265763193,,,,,,
,,87.50352478,,0.26113829,,,,,,
,,87.1862793,,0.267299205,,,,,,
,,87.6007309,,0.267778546,,,,,,
,,87.6765213,,0.279585809,,,,,,
,,85.18431854,,0.276466787,,,,,,
,,86.88937378,,0.288028717,,,,,,
,,87.90493011,,0.300687104,,,,,,
,,86.26457977,,0.308098495,,,,,,
,,84.04676056,,0.312340051,,,,,,
,,87.77952576,,0.327816397,,,,,,
,,86.01461792,,0.318975419,,,,,,
,,82.51698303,,0.303259343,,,,,,
,,84.78235626,,0.308564872,,,,,,
,,89.41657257,,0.326941669,,,,,,
,,91.65672302,,0.328133792,,,,,,
,,89.2519989,,0.319534123,,,,,,
,,96.61579132,,0.34123072,,,,,,
,,98.47844696,,0.346183062,,,,,,
,,94.92901611,,0.327284992,,,,,,
,,96.15631866,,0.333388478,,,,,,
,,96.33060455,,0.333639443,,,,,,
,,84.07450104,,0.290136129,,,,,,
,,72.56776428,,0.255680829,,,,,,
,,71.32498932,,0.248092845,,,,,,
,,85.31951904,,0.293062091,,,,,,
,,98.34050751,,0.327356488,,,,,,
,,109.6733704,,0.371435434,,,,,,
,,123.8001785,,0.417317718,,,,,,
,,136.657547,,0.473096311,,,,,,
,,151.043869,,0.500835657,,,,,,
,,151.367981,,0.507101238,,,,,,
,,158.1816406,,0.516653359,,,,,,
,,165.8069458,,0.532399297,,,,,,
,,163.5085449,,0.524398625,,,,,,
,,168.1715546,,0.538456321,,,,,,
,,173.1662598,,0.548506498,,,,,,
,,169.8983612,,0.542222261,,,,,,
,,179.7224274,,0.565491498,,,,,,
,,176.3332367,,0.555907071,,,,,,
,,165.1888885,,0.531563222,,,,,,
,,154.5202789,,0.504839599,,,,,,
,,145.6359711,,0.493388593,,,,,,
,,136.2231903,,0.460793197,,,,,,
,,125.1632614,,0.43314445,,,,,,
,,113.8672256,,0.39733395,,,,,,
,,102.6845169,,0.365716428,,,,,,
,,93.04974365,,0.331277609,,,,,,
,,85.76341248,,0.305822194,,,,,,
,,83.82362366,,0.296644568,,,,,,
,,70.56128693,,0.254189789,,,,,,
,,53.23279953,,0.201998144,,,,,,
,,48.18803024,,0.189697206,,,,,,
,,54.68027496,,0.205244362,,,,,,
,,64.9221344,,0.229684934,,,,,,
,,70.71716309,,0.24285154,,,,,,
,,75.71990204,,0.262293965,,,,,,
,,77.71895599,,0.270132631,,,,,,
,,81.37921906,,0.282011181,,,,,,
,,79.65438843,,0.272860199,,,,,,
,,77.31855011,,0.265012741,,,,,,
,,74.07906342,,0.255904198,,,,,,
,,80.90464783,,0.27984342,,,,,,
,,81.56517029,,0.2828269,,,,,,
,,78.13023376,,0.275564611,,,,,,
,,82.29616547,,0.291091114,,,,,,
,,83.95611572,,0.302220881,,,,,,
,,77.61219025,,0.279614598,,,,,,
,,78.60064697,,0.288889498,,,,,,
,,81.78649139,,0.30206719,,,,,,
,,75.96813965,,0.283390164,,,,,,
,,73.10385132,,0.277171731,,,,,,
,,75.78807068,,0.288278222,,,,,,
,,82.0489502,,0.312125683,,,,,,
,,77.87973022,,0.298431069,,,,,,
,,74.8706665,,0.28984341,,,,,,
,,74.66861725,,0.296240836,,,,,,
,,78.06990814,,0.310966611,,,,,,
,,76.60960388,,0.303563952,,,,,,
,,74.78992462,,0.299331784,,,,,,
,,74.46417999,,0.303718299,,,,,,
,,73.71414948,,0.3061544,,,,,,
,,59.32372665,,0.270033121,,,,,,
,,75.58836365,,0.294646055,,,,,,
,,78.93782043,,0.293259621,,,,,,
,,82.10287476,,0.302258611,,,,,,
,,77.57345581,,0.290996164,,,,,,
,,77.84657288,,0.295089036,,,,,,
,,78.48282623,,0.291374296,,,,,,
,,75.70152283,,0.280433536,,,,,,
,,76.68766785,,0.279491127,,,,,,
,,78.50170898,,0.282456905,,,,,,
,,79.06071472,,0.283962935,,,,,,
,,78.2689743,,0.280309677,,,,,,
,,84.4927597,,0.297405779,,,,,,
,,80.52577972,,0.285497785,,,,,,
,,75.99307251,,0.269888908,,,,,,
,,81.22428894,,0.286780059,,,,,,
,,83.40894318,,0.293230325,,,,,,
,,77.97491455,,0.273394167,,,,,,
,,82.48564911,,0.289199054,,,,,,
,,83.16118622,,0.293468267,,,,,,
,,80.08804321,,0.28190282,,,,,,
,,81.26838684,,0.285502702,,,,,,
,,79.1018219,,0.280629426,,,,,,
,,78.48400879,,0.277393043,,,,,,
,,80.54720306,,0.283581555,,,,,,
,,79.74710846,,0.279229134,,,,,,
,,80.7841568,,0.282289058,,,,,,
,,77.8671875,,0.274633586,,,,,,
,,78.82624817,,0.276323944,,,,,,
,,79.16307831,,0.27687633,,,,,,
,,79.28237152,,0.276367009,,,,,,
,,77.26493073,,0.270386904,,,,,,
,,75.62592316,,0.265172452,,,,,,
,,71.33268738,,0.252393723,,,,,,
,,65.72133636,,0.237087414,,,,,,
,,66.84967804,,0.240075275,,,,,,
,,65.48105621,,0.236349359,,,,,,
,,68.28952026,,0.241670072,,,,,,
,,84.66846466,,0.291693807,,,,,,
,,98.32440186,,0.326463938,,,,,,
,,105.1055374,,0.341712743,,,,,,
,,120.0976486,,0.38464573,,,,,,
,,135.8289642,,0.436069041,,,,,,
,,141.3624878,,0.452800632,,,,,,
,,154.617157,,0.493333429,,,,,,
,,159.1539612,,0.506070554,,,,,,
,,160.920105,,0.508094847,,,,,,
,,164.2246857,,0.523346126,,,,,,
,,161.7835693,,0.520166099,,,,,,
,,165.879776,,0.527486324,,,,,,
,,179.8296661,,0.567836583,,,,,,
,,182.9358978,,0.575204551,,,,,,
,,178.228302,,0.558873057,,,,,,
,,175.2090454,,0.554594338,,,,,,
,,170.2047424,,0.549760282,,,,,,
,,156.8641052,,0.516385734,,,,,,
,,148.5839996,,0.495944589,,,,,,
,,139.3366241,,0.469089299,,,,,,
,,132.1377258,,0.45130834,,,,,,
